@relation dataSineSev1Sp1Test

@attribute x numeric
@attribute y numeric
@attribute class {0,1}

@data
0.434585,-6.339174,1
3.898354,9.516764,0
2.508388,-2.378064,1
6.082334,4.533764,0
8.343335,-4.204844,1
1.319205,-0.551366,0
7.07472,-5.661505,1
4.597609,-0.376139,0
2.480226,-5.353835,1
4.554557,7.972297,0
4.882224,-5.020962,1
0.767067,-0.268461,0
4.601293,-6.457979,1
5.275831,0.884207,0
0.862251,-7.778078,1
9.863499,5.827813,0
8.048667,-5.265347,1
2.756298,5.096954,0
7.688173,-3.849721,1
9.783795,6.242815,0
2.985962,-3.915317,1
1.052882,5.78443,0
8.921958,-8.379777,1
0.942017,2.483376,0
8.105368,-1.702443,1
4.207228,0.876072,0
4.136128,-2.919538,1
1.704783,2.287535,0
6.604154,-2.783446,1
3.8514,0.472615,0
3.239571,-1.042778,1
3.354786,3.891948,0
1.964049,1.726421,1
8.293509,9.010195,0
4.342366,-7.432368,1
1.827787,9.616244,0
0.219673,-7.538757,1
1.759865,8.055215,0
4.003235,-7.145154,1
4.491896,5.29878,0
6.590928,-5.524988,1
7.60618,7.059699,0
2.355104,-7.321867,1
9.486908,6.460482,0
1.316069,1.004368,1
5.348728,6.069757,0
4.398865,-7.932288,1
7.798114,2.908318,0
0.104811,-8.130847,1
9.047706,4.798594,0
9.963304,-6.10806,1
9.866889,2.808633,0
0.079782,-8.918798,1
3.141781,3.909902,0
3.723099,-5.051806,1
3.57584,9.138229,0
6.212768,-0.413462,1
7.45223,9.633768,0
4.743558,-4.025336,1
0.146039,4.482292,0
9.250434,-7.551823,1
2.332797,7.323333,0
3.252417,-5.960685,1
3.970508,2.332415,0
0.895849,-2.165769,1
4.93919,2.963165,0
1.911018,0.169382,1
3.996907,6.023297,0
3.558326,-4.267253,1
0.120901,1.977547,0
7.368077,-3.682101,1
7.446164,7.676369,0
6.731546,-1.4891,1
2.244417,1.918283,0
0.590185,1.093482,1
3.460609,2.456824,0
1.833036,-0.606264,1
7.098992,2.754082,0
7.848289,-2.569019,1
7.07785,7.423299,0
3.037296,-0.604248,1
5.342558,2.377799,0
1.501206,-9.080627,1
6.590494,6.435862,0
7.527787,1.414254,1
6.134741,6.598827,0
6.478957,-7.810752,1
2.245905,6.932847,0
0.353271,-1.096822,1
6.425761,7.773368,0
6.994786,-8.367986,1
7.718399,3.133452,0
3.935366,-7.962956,1
2.424785,3.354882,0
0.208345,-8.024098,1
4.158001,3.525768,0
7.576725,-7.573268,1
8.410578,6.589636,0
2.01742,-1.868718,1
5.382851,9.5832,0
4.845015,-9.808508,1
1.998368,6.566666,0
5.957338,-4.026391,1
5.376976,0.837664,0
8.625879,-3.830462,1
9.524386,6.34922,0
1.334661,-8.027331,1
8.878307,7.706332,0
0.317006,-0.490564,1
3.978972,4.590685,0
5.647991,-3.048463,1
7.059474,8.584046,0
2.063939,0.342154,1
0.480916,2.750394,0
5.875967,-1.154979,1
1.894581,2.218677,0
9.298113,-5.931342,1
4.948263,5.455744,0
4.682582,-9.819303,1
0.816471,2.428482,0
5.50455,-4.040627,1
5.979558,8.424957,0
8.24491,-7.36698,1
7.645804,3.02526,0
5.53881,-9.065418,1
9.597108,8.592994,0
2.447468,-4.495748,1
1.634787,5.862301,0
7.687497,-5.491646,1
3.25425,4.176007,0
6.150336,0.430632,1
7.188824,2.562924,0
5.064619,-8.740704,1
7.496606,5.460227,0
0.0405,-9.181563,1
2.894397,6.126736,0
2.058765,-8.00473,1
5.416594,6.701561,0
3.133717,0.050225,1
1.769372,7.835318,0
8.186229,-2.858925,1
6.711694,3.438564,0
1.94492,-0.080306,1
3.579524,1.05154,0
3.239478,-2.910494,1
4.434858,6.661523,0
0.212313,0.021816,1
3.880124,3.247368,0
8.516122,-9.443842,1
9.451571,2.558094,0
3.88576,-0.432815,1
6.404245,6.139854,0
2.525787,-8.918768,1
3.553604,5.428314,0
3.675153,-0.047876,1
1.700473,9.850183,0
2.029105,-6.191257,1
4.622875,6.668385,0
5.542552,-5.599903,1
7.024576,2.042907,0
5.131024,-1.457553,1
4.091016,7.700984,0
0.444773,-3.635851,1
5.203364,2.934448,0
0.0884,-3.106813,1
4.825347,9.612244,0
2.993118,-3.5976,1
0.94354,8.084526,0
6.625674,-0.750068,1
2.999768,7.09706,0
0.288893,-3.488477,1
9.307061,3.773608,0
3.024411,-8.472046,1
0.27548,9.996077,0
4.06503,-8.841431,1
5.199629,0.163758,0
2.280885,-4.188994,1
7.98382,4.065709,0
2.37773,-6.997706,1
9.6293,9.648997,0
0.694008,-4.975354,1
4.360977,4.936663,0
0.498772,-6.562321,1
7.561266,2.194722,0
6.697391,-6.335036,1
0.874195,2.588894,0
1.545537,-2.99207,1
1.89835,5.575171,0
1.892957,-4.082679,1
7.015218,4.762077,0
6.225296,0.260525,1
7.204346,3.450795,0
7.517344,-5.207243,1
6.559704,8.952726,0
8.468378,-0.364127,1
4.357718,0.159748,0
4.888802,-2.6769,1
6.114931,3.64473,0
6.973097,-1.786769,1
3.143539,3.458516,0
7.272989,-1.444542,1
6.321919,2.498423,0
0.999933,-2.94617,1
4.768061,6.799933,0
6.46604,-4.309011,1
1.568078,4.691077,0
3.415477,-5.295779,1
6.537393,3.969618,0
7.363388,-2.247119,1
5.565083,2.350868,0
1.034201,-7.824545,1
9.059728,6.854943,0
1.024155,-6.428302,1
4.609807,7.028453,0
7.217701,-0.519776,1
8.443764,4.34312,0
4.819586,-6.669703,1
3.578999,2.230909,0
7.390175,-1.990876,1
4.450954,7.187255,0
6.189625,0.831361,1
2.234681,8.282051,0
6.423596,-8.350706,1
9.734311,4.571494,0
3.098348,-5.274372,1
6.362,6.126,0
9.678231,-7.557207,1
3.357414,8.057871,0
8.640854,-1.793998,1
9.201836,5.258807,0
7.863905,0.373722,1
2.619047,8.315704,0
2.028806,-0.223415,1
9.216929,8.925992,0
9.149319,-6.882604,1
1.728789,5.756358,0
7.112027,-7.803759,1
0.190882,8.151633,0
4.503158,-4.514437,1
9.882493,5.060876,0
8.13511,-1.855849,1
5.620379,1.705999,0
2.724612,-6.945148,1
5.747696,1.527393,0
0.887342,-5.737095,1
5.541118,9.578592,0
7.389473,-4.155822,1
2.581987,5.460054,0
7.128151,-6.591631,1
7.041902,3.239645,0
8.714379,-6.91563,1
9.174009,7.56312,0
3.355177,-9.4543,1
2.976296,2.614944,0
9.361634,-8.827448,1
3.836117,3.617359,0
6.947565,-0.738262,1
8.358663,4.046198,0
4.446518,-6.840274,1
4.589017,7.614798,0
1.904975,-1.692259,1
6.835451,3.41946,0
0.864129,-5.891721,1
